Comune;Provincia;Regione;Nome;Anno inserimento;Data e ora inserimento;Identificatore in OpenStreetMap;Longitudine;Latitudine
SORANO;GROSSETO;Toscana;Insediamento rupestre di Vitozza - Sorano (S.Qui;2013;2013-11-27T15:02:03Z;2554302055;11.7506365;42.6830782999999
SORANO;GROSSETO;Toscana;Necropoli del Costone della Folonia: Tomba Siena;2013;2013-11-27T15:41:29Z;2554329614;11.6491013999999;42.6566692
SORANO;GROSSETO;Toscana;Necropoli di Sopraripa: Tomba della Sirena;2013;2013-11-27T15:40:14Z;2554328809;11.6396279;42.6544195
SORANO;GROSSETO;Toscana;Necropoli di Valle Bona-Monte Rosello;2013;2013-11-27T15:42:52Z;2554331150;11.6513437999999;42.6597365
SORANO;GROSSETO;Toscana;San Rocco;2013;2013-09-13T20:14:14Z;2219604121;11.710686;42.6839005
SORANO;GROSSETO;Toscana;Tomba di Sileno;2010;2010-05-22T19:12:55Z;745805879;11.6522790999999;42.6602698
SORANO;GROSSETO;Toscana;Via cava del Cavone;2009;2009-09-10T21:42:55Z;21027591;11.636329;42.6627551999999
ASSISI;PERUGIA;Umbria;Cisterna romana;2015;2015-09-30T10:54:40Z;3765154665;12.6178334;43.0705673
ASSISI;PERUGIA;Umbria;Resti Romani - Fonte Santo Raggio;2014;2014-01-03T22:39:44Z;2608687058;12.6162357;43.0666014
CITTA' DI CASTELLO;PERUGIA;Umbria;Il torrione - resti medioevo;2012;2012-01-07T14:10:59Z;1580945518;12.2424784;43.4555225
COLLAZZONE;PERUGIA;Umbria;Cisterne romane di Collazzone;2015;2015-04-06T15:12:13Z;3040221134;12.3981334;42.9314143
CORCIANO;PERUGIA;Umbria;Eremo di Monte Malbe;2015;2015-02-03T18:00:28Z;3328747314;12.3063757;43.1326907999999
