Comune;Provincia;Regione;Nome;Anno inserimento;Data e ora inserimento;Identificatore in OpenStreetMap;Longitudine;Latitudine
VERONA;VERONA;Veneto;Rondella di Santa Toscana;2013;2013-10-13T21:05:19Z;1513046572;110.153.056;454.415.486.999.999
VERONA;VERONA;Veneto;Torre del Gardello;2014;2014-03-02T22:11:23Z;1520189975;109.964.938;454.435.508.999.999
VIGASIO;VERONA;Veneto;Villa Zambonina;2015;2015-08-01T19:43:58Z;3676749228;109.661.323.999.999;453.229.096.999.999
AGUGLIARO;VICENZA;Veneto;;2015;2015-07-16T07:17:18Z;1708953726;115.830.755;453.283.559.999.999
ARSIERO;VICENZA;Veneto;Calcara;2011;2011-02-14T21:16:08Z;1153345955;11.282.088;45.835.295
BARBARANO VICENTINO;VICENZA;Veneto;Villa Rigon;2014;2014-08-15T18:24:05Z;890399187;115.770.689;453.920.115
BASSANO DEL GRAPPA;VICENZA;Veneto;Castello di Bassano del Grappa;2012;2012-06-17T12:23:07Z;1402624424;117.325.263;457.690.101.999.999
BASSANO DEL GRAPPA;VICENZA;Veneto;Chiesetta Dell'Angelo;2013;2013-10-31T18:28:09Z;1421295388;117.353.971;457.651.577
BASSANO DEL GRAPPA;VICENZA;Veneto;Loggia dei Podestà;2012;2012-06-17T12:22:58Z;1791564595;11.734.339;457.670.254
BASSANO DEL GRAPPA;VICENZA;Veneto;Palazzo Agostinelli;2012;2012-06-17T12:22:58Z;1791564596;117.357.036;45.767.586
BASSANO DEL GRAPPA;VICENZA;Veneto;Porta delle Barchette;2012;2012-09-17T07:04:05Z;1583951109;117.305.583;457.698.763
BASSANO DEL GRAPPA;VICENZA;Veneto;Porta Dieda;2012;2012-09-17T07:01:47Z;1421295396;117.359.732.999.999;457.648.708.999.999
BASSANO DEL GRAPPA;VICENZA;Veneto;Tempio Ossario;2012;2012-09-17T07:01:47Z;1918218631;117.334.446;457.635.999
BASSANO DEL GRAPPA;VICENZA;Veneto;Tomba Teofilo Folengo-Monastero;2012;2012-02-07T21:00:02Z;1622369534;117.128.905;457.994.226
BASSANO DEL GRAPPA;VICENZA;Veneto;Torre di Ser Ivano;2012;2012-06-17T12:22:59Z;1791564597;117.333.757;457.690.576.999.999
BASSANO DEL GRAPPA;VICENZA;Veneto;Villa Cà Erizzo Luca;2012;2012-07-10T09:47:22Z;1583951111;117.323.445.999.999;457.777.348.999.999
BASSANO DEL GRAPPA;VICENZA;Veneto;Villa Cà Rezzonico;2011;2011-12-25T11:31:34Z;1561396002;117.438.293;457.550.524.999.999
BASSANO DEL GRAPPA;VICENZA;Veneto;Villa Giusti;2012;2012-01-16T19:44:41Z;1416528844;11.731.259;457.536.301
CASTELGOMBERTO;VICENZA;Veneto;Villa Piovene da Schio;2016;2016-02-12T21:53:41Z;4003318808;113.897.996;455.894.084
CISMON DEL GRAPPA;VICENZA;Veneto;Covolo di Butistone;2013;2013-03-11T22:30:38Z;2196579289;117.258.081;459.490.430.999.999
CRESPADORO;VICENZA;Veneto;Calcara;2013;2013-08-18T11:49:13Z;2422691219;111.912.843;456.614.739.999.999
DUEVILLE;VICENZA;Veneto;Giardino Magico (Luglio-Agosto);2013;2013-09-05T23:06:22Z;1827337288;115.475.089;456.374.634
DUEVILLE;VICENZA;Veneto;Villa Da Porto-Casarotto;2013;2013-03-15T13:51:46Z;541553029;115.583.227;456.210.263.999.999
DUEVILLE;VICENZA;Veneto;Villa Da Porto Pedrotti;2015;2015-05-11T17:38:09Z;541553040;115.437.034;456.174.503
LUGO DI VICENZA;VICENZA;Veneto;Villa Piovene;2014;2014-03-22T21:57:44Z;2666300185;115.338.829.999.999;457.468.246.999.999
MAROSTICA;VICENZA;Veneto;Castello Superiore di Marostica;2013;2013-12-09T15:21:58Z;306196181;116.525.164;457.496.394
MAROSTICA;VICENZA;Veneto;Villa Bevilacqua;2012;2012-01-15T11:57:54Z;1590566824;116.716.432.999.999;457.551.314
MONTECCHIO PRECALCINO;VICENZA;Veneto;Villa Cita;2010;2010-11-11T13:08:38Z;985256997;115.540.658.999.999;45.671.148
MOSSANO;VICENZA;Veneto;Grotta di San Bernardino;2014;2014-08-15T21:57:10Z;3019087985;115.564.964;454.261.046
MOSSANO;VICENZA;Veneto;Pinnacolo di San Bernardino;2014;2014-08-15T21:57:11Z;3019087986;115.567.291.999.999;454.262.943
MOSSANO;VICENZA;Veneto;Villa Montruglio;2014;2014-08-15T21:42:54Z;3019068669;11.573.024;454.203.349
POSINA;VICENZA;Veneto;Calcara;2012;2012-02-19T18:12:18Z;1639470029;112.326.555;458.085.256.999.999
ROANA;VICENZA;Veneto;Acropark Laghetto Roana;2013;2013-02-23T15:52:55Z;824798538;114.598.554;458.900.043
ROANA;VICENZA;Veneto;Graffiti;2012;2012-08-23T10:16:52Z;1879111108;114.712.051;458.729.108
ROSSANO VENETO;VICENZA;Veneto;Villa Sebellin;2011;2011-12-29T14:22:02Z;1567309161;117.994.369;457.073.201.999.999
TRISSINO;VICENZA;Veneto;Villa Trissino Marzotto;2015;2015-02-23T19:58:03Z;2966706345;113.698.558;455.689.306
VALLI DEL PASUBIO;VICENZA;Veneto;;2009;2009-04-05T20:44:23Z;370131849;112.581.139;457.571.119.999.999
VALLI DEL PASUBIO;VICENZA;Veneto;Segheria Veneziana;2010;2010-06-09T11:14:31Z;346355769;112.412.551;457.447.116
VALLI DEL PASUBIO;VICENZA;Veneto;Vecchio Majo;2011;2011-10-02T19:40:13Z;1452780825;112.445.164;457.445.068.999.999
VICENZA;VICENZA;Veneto;Casa Antonio Pigafetta;2014;2014-07-08T12:38:49Z;2953790070;115.466.466;45.546.213
VICENZA;VICENZA;Veneto;Loggia Valmarana;2014;2014-09-13T15:21:39Z;3075194063;11.540.186;455.469.332.999.999
VILLAGA;VICENZA;Veneto;ex mulino acqua;2015;2015-08-24T20:38:58Z;3712622033;114.911.315;454.144.046.999.999
ZOVENCEDO;VICENZA;Veneto;Casa Rupestre Cengia dei Meoni;2016;2016-01-18T21:03:08Z;685634881;114.968.527;454.281.192.999.999
ZUGLIANO;VICENZA;Veneto;Villa Giusti;2013;2013-11-03T13:24:04Z;779096155;115.151.429;457.347.305.999.999
CIBIANA DI CADORE;BELLUNO;Veneto;Adrenalin Park;2010;2010-11-05T17:17:35Z;876507664;122.598.324;463.742.110.999.999
CORTINA D'AMPEZZO;BELLUNO;Veneto;Cascate di Fanes;2014;2014-12-01T10:57:15Z;289574326;120.841.884;465.945.174
DOMEGGE DI CADORE;BELLUNO;Veneto;Casera Malauce;2011;2011-07-18T11:39:26Z;1365329345;124.348.081;464.609.986.999.999
FONZASO;BELLUNO;Veneto;Casa delle Fate;2015;2015-01-26T09:41:13Z;3311710597;117.925.851;460.237.223
LIVINALLONGO DEL COL DI LANA;BELLUNO;Veneto;Via Ferrata Trincee;2010;2010-09-18T22:54:34Z;917660891;118.736.383;464.729.377.999.999
PEDAVENA;BELLUNO;Veneto;Fabbrica di Pedavena;2015;2015-10-18T14:05:09Z;1624629824;118.835.283;460.352.207.999.999
ROCCA PIETORE;BELLUNO;Veneto;Kanone;2014;2014-01-04T13:12:21Z;2609296610;118.917.138.999.999;464.637.931.999.999
ROCCA PIETORE;BELLUNO;Veneto;Serrai di Sottoguda;2010;2010-09-18T22:26:18Z;689263157;119.331.125;464.246.722.999.999
SANTO STEFANO DI CADORE;BELLUNO;Veneto;Orrido dell'Acquatona;2015;2015-07-20T08:54:08Z;874039116;126.548.383;465.704.763.999.999
TAMBRE;BELLUNO;Veneto;Fagheron di Sant'Anna;2013;2013-05-17T09:46:06Z;1212412871;124.336.079;461.162.696
ALTIVOLE;TREVISO;Veneto;Villa Axel Castelli;2012;2012-11-01T19:56:29Z;1865733921;119.492.457;457.456.141.999.999
ASOLO;TREVISO;Veneto;Resti Teatro Romano;2011;2011-12-14T20:14:04Z;1546272679;119.140.994;457.998.659
ASOLO;TREVISO;Veneto;Teatro di Asolo;2012;2012-01-16T20:07:51Z;1546272684;11.912.575;458.017.916
ASOLO;TREVISO;Veneto;Villa Rinaldi;2012;2012-09-07T10:59:01Z;1904031910;119.247.070.999.999;457.935.658.999.999
CARBONERA;TREVISO;Veneto;Villa Tiepolo Passi;2013;2013-07-15T20:09:56Z;2385742349;122.842.866;456.781.373
CASTELCUCCO;TREVISO;Veneto;San Bortolo;2010;2010-04-06T18:09:41Z;686820107;118.915.244.999.999;458.389.160.999.999
CISON DI VALMARINO;TREVISO;Veneto;Castel Brando;2012;2012-08-29T15:43:55Z;1432770746;121.357.228.999.999;459.685.801.999.999
CODOGNE';TREVISO;Veneto;Villa Paoletti;2013;2013-08-20T13:11:38Z;1069352437;123.887.046;458.688.069
CODOGNE';TREVISO;Veneto;Villa Porcia Andreetta;2014;2014-08-20T21:32:31Z;1569130945;124.557.334.999.999;458.756.521
CODOGNE';TREVISO;Veneto;Villa Toderini;2014;2014-08-20T21:32:32Z;2425491039;124.317.975.999.999;458.705.314.999.999
FARRA DI SOLIGO;TREVISO;Veneto;Cantine Col San Martino Mostra del Prosecco;2012;2012-01-08T16:11:52Z;1582793045;120.799.096;458.923.861
FARRA DI SOLIGO;TREVISO;Veneto;Torri di Credazzo;2014;2014-04-25T21:48:18Z;2816833785;121.055.115;459.081.328.999.999
FONTANELLE;TREVISO;Veneto;Villa Galvagna;2012;2012-08-31T13:25:01Z;1574077682;124.710.122;457.863.066.999.999
FREGONA;TREVISO;Veneto;Grotta del Caglieron;2013;2013-11-16T22:24:15Z;520531172;12.329.941;460.086.844
GODEGA DI SANT'URBANO;TREVISO;Veneto;Villa Amalteo Lucheschi;2012;2012-01-06T14:14:31Z;1579449515;123.824.559.999.999;45.915.601
GODEGA DI SANT'URBANO;TREVISO;Veneto;Villa Pera Riello;2013;2013-08-17T13:42:24Z;1579449516;123.903.368;459.196.760.999.999
ISTRANA;TREVISO;Veneto;Villa Lattes;2012;2012-05-11T20:55:22Z;1748958439;120.935.457.999.999;456.790.418
LORIA;TREVISO;Veneto;Villa di Castione;2013;2013-07-04T18:31:25Z;1436652955;118.327.978;456.969.635
MIANE;TREVISO;Veneto;Olt de Val d'Arch;2015;2015-07-14T15:58:50Z;2455512606;120.855.108.999.999;459.787.844
MOGLIANO VENETO;TREVISO;Veneto;Villa Braida;2012;2012-10-10T08:49:59Z;1956287241;122.794.568;455.791.054.999.999
NERVESA DELLA BATTAGLIA;TREVISO;Veneto;Dolina di Val Posan;2015;2015-07-14T16:18:07Z;3650935103;121.930.891;458.306.136
ODERZO;TREVISO;Veneto;Villa Stefanel;2013;2013-05-13T10:59:20Z;1574077679;124.887.762;457.755.049
PORTOBUFFOLE';TREVISO;Veneto;Villa Giustiniani;2013;2013-08-20T14:04:29Z;1438385550;12.538.141;458.569.752
PREGANZIOL;TREVISO;Veneto;Villa Albrizzi Franchetti;2015;2015-08-07T15:55:20Z;3685848633;122.397.761;456.256.826.999.999
REFRONTOLO;TREVISO;Veneto;Molinetto della Croda;2014;2014-05-01T19:48:08Z;520544050;121.917.180.999.999;459.379.222.999.999
REVINE LAGO;TREVISO;Veneto;Parco Archeologico Livelet;2014;2014-11-10T20:55:59Z;2514802009;122.170.895;459.828.892
RIESE PIO X;TREVISO;Veneto;Cà Miane;2011;2011-12-08T19:00:50Z;1537116151;119.114.708;457.094.077
RIESE PIO X;TREVISO;Veneto;Casa di Papa Sarto;2011;2011-11-16T17:22:05Z;1505379480;119.134.113.999.999;457.287.212.999.999
SAN ZENONE DEGLI EZZELINI;TREVISO;Veneto;Barchessa Villa Rubelli;2012;2012-04-24T11:05:05Z;1453806502;118.355.070.999.999;457.901.703
SAN ZENONE DEGLI EZZELINI;TREVISO;Veneto;Casa Noè Bordignon;2013;2013-06-14T08:05:32Z;2344142659;118.401.245;457.943.045
SAN ZENONE DEGLI EZZELINI;TREVISO;Veneto;Villa Rovero;2013;2013-02-22T12:01:51Z;1670834545;118.402.704;457.805.168
SAN ZENONE DEGLI EZZELINI;TREVISO;Veneto;Villa Rubelli;2012;2012-04-24T11:05:04Z;1728856429;118.352.279;457.903.039.999.999
SUSEGANA;TREVISO;Veneto;Castello di Susegana san salvatore;2014;2014-08-20T15:32:00Z;1404591807;122.352.506;458.506.318
TREVISO;TREVISO;Veneto;;2013;2013-12-21T21:10:18Z;2349963220;122.456.411;456.660.407
TREVISO;TREVISO;Veneto;Battistero di San Giovanni;2016;2016-01-03T21:53:08Z;3924086722;122.432.295.999.999;456.667.172
TREVISO;TREVISO;Veneto;Ca' dei Carraresi;2015;2015-12-07T18:53:45Z;1237704175;122.475.919;456.664.821
TREVISO;TREVISO;Veneto;Mosaico Paleocristiano;2016;2016-01-03T21:53:09Z;2349967248;122.430.152;456.658.252
TREVISO;TREVISO;Veneto;Villa delle Rose;2013;2013-10-16T20:53:09Z;1739034808;122.666.413.999.999;456.764.763.999.999
TREVISO;TREVISO;Veneto;Villa Garzotto, Alciati, Zucchelli, Pavan, Bocca;2015;2015-08-04T20:05:56Z;3681317732;122.196.516;4.566.152
TREVISO;TREVISO;Veneto;Villa Lancenigo, Zucchelli;2015;2015-08-04T20:05:56Z;3681317733;122.180.988;456.607.722.999.999
VALDOBBIADENE;TREVISO;Veneto;Cantina Col Vetoraz;2014;2014-02-10T15:07:40Z;303116724;120.323.186.999.999;459.019.473.999.999
VALDOBBIADENE;TREVISO;Veneto;Villa dei Cedri;2012;2012-01-06T18:17:28Z;1422507312;120.015.991;459.018.285
VEDELAGO;TREVISO;Veneto;Villa Corner della Regina;2012;2012-06-06T07:40:33Z;1777803249;12.049.905;456.627.154.999.999
VIDOR;TREVISO;Veneto;Castello di Vidor;2015;2015-03-31T11:30:28Z;1729252246;120.366.709;458.624.996
VITTORIO VENETO;TREVISO;Veneto;Casa Sanfiori;2014;2014-07-27T08:38:25Z;2882709599;122.901.189;459.979.242
VITTORIO VENETO;TREVISO;Veneto;Castello di San Martino;2012;2012-02-07T19:22:13Z;1271110696;122.943.903;459.818.908
VITTORIO VENETO;TREVISO;Veneto;Fortezza;2012;2012-01-03T14:35:22Z;1575557355;122.890.558.999.999;460.012.563
VITTORIO VENETO;TREVISO;Veneto;Palazzo Doro Altan;2014;2014-05-26T22:19:34Z;2882671873;122.961.613;459.787.262.999.999
VITTORIO VENETO;TREVISO;Veneto;Sorgenti del Meschio;2014;2014-08-18T10:46:51Z;769141851;122.885.025;460.219.482.999.999
VITTORIO VENETO;TREVISO;Veneto;Villa Papadopoli;2014;2014-08-20T21:32:31Z;1283506997;122.905.561;459.767.506.999.999
VOLPAGO DEL MONTELLO;TREVISO;Veneto;Villa Loredan Gasparini;2013;2013-04-15T11:37:34Z;1453790827;120.989.462;457.776.775
FOSSALTA DI PORTOGRUARO;CITTA' METROPOLITANA DI VENEZIA;Veneto;Villa Mocenigo;2012;2012-01-22T16:28:22Z;1601347733;129.210.226;458.030.405
IESOLO;CITTA' METROPOLITANA DI VENEZIA;Veneto;Sea Life;2012;2012-05-12T12:44:35Z;1562759249;126.355.565.999.999;455.068.784.999.999
NOALE;CITTA' METROPOLITANA DI VENEZIA;Veneto;Torre;2014;2014-08-22T10:32:58Z;1723726512;12.071.494;455.504.078
SAN MICHELE AL TAGLIAMENTO;CITTA' METROPOLITANA DI VENEZIA;Veneto;Bibione Thermae;2009;2009-06-07T19:54:54Z;417140103;130.408.063;456.343.532
STRA;CITTA' METROPOLITANA DI VENEZIA;Veneto;;2012;2012-11-10T00:34:44Z;1831123390;120.185.780.999.999;45.412.041
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Arsenale;2013;2013-06-05T19:10:52Z;2189685759;123.524.221;454.349.075
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Arsenale;2013;2013-06-05T19:10:52Z;2189685759;123.524.221;454.349.075
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Colonna di San Marco;2015;2015-08-26T07:09:34Z;2904552006;123.399.114.999.999;454.333.466
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Colonna di San Marco;2015;2015-08-26T07:09:34Z;2904552006;123.399.114.999.999;454.333.466
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Colonna di San Teodoro;2015;2015-08-26T07:09:34Z;2904549030;123.396.522;454.332.826.999.999
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Colonna di San Teodoro;2015;2015-08-26T07:09:34Z;2904549030;123.396.522;454.332.826.999.999
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Forte Malamocco;2013;2013-06-15T09:47:21Z;2345312294;123.419.802;453.716.525.999.999
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Forte Malamocco;2013;2013-06-15T09:47:21Z;2345312294;123.419.802;453.716.525.999.999
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Scala del Bovolo;2015;2015-02-18T22:36:16Z;3358742729;123.345.459;454.348.095
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Scala del Bovolo;2015;2015-02-18T22:36:16Z;3358742729;123.345.459;454.348.095
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Scuola Grande dei Carmini;2014;2014-08-27T18:53:50Z;2189647589;123.223.844;454.336.995
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Scuola Grande dei Carmini;2014;2014-08-27T18:53:50Z;2189647589;123.223.844;454.336.995
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Scuola Grande di San Giovanni;2012;2012-03-30T16:44:23Z;1426839179;123.257.762.999.999;454.383.764.999.999
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Scuola Grande di San Giovanni;2012;2012-03-30T16:44:23Z;1426839179;123.257.762.999.999;454.383.764.999.999
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Torre dell'orologio;2014;2014-06-07T15:27:08Z;1919957539;123.389.796.999.999;454.347.702
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Torre dell'orologio;2014;2014-06-07T15:27:08Z;1919957539;123.389.796.999.999;454.347.702
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Vecchia gru;2013;2013-06-05T19:10:53Z;957110944;123.552.383.999.999;454.357.286.999.999
VENEZIA;CITTA' METROPOLITANA DI VENEZIA;Veneto;Vecchia gru;2013;2013-06-05T19:10:53Z;957110944;123.552.383.999.999;454.357.286.999.999
CAVALLINO TREPORTI;CITTA' METROPOLITANA DI VENEZIA;Veneto;Animationi;2010;2010-03-05T11:36:37Z;660623084;125.237.931;45.462.806
CAVALLINO TREPORTI;CITTA' METROPOLITANA DI VENEZIA;Veneto;Animationi;2011;2011-10-11T13:00:35Z;703173748;124.908.157;454.524.785.999.999
CARTURA;PADOVA;Veneto;Villa Mocenigo Randi;2015;2015-06-04T16:35:59Z;1314231855;118.998.656.999.999;452.776.058
GALLIERA VENETA;PADOVA;Veneto;Villa Imperiale;2012;2012-06-17T09:33:19Z;1462638633;118.324.403;456.626.425.999.999
GALZIGNANO TERME;PADOVA;Veneto;Labirinto;2015;2015-09-08T21:33:32Z;2983785152;117.272.377.999.999;452.918.395
MONSELICE;PADOVA;Veneto;"Azienda Agricola """"La Pignara""""";2015;2015-10-16T17:57:36Z;3789356034;117.358.053;452.490.329
MONSELICE;PADOVA;Veneto;Giardino di Villa Emo;2013;2013-03-26T14:39:43Z;1470942554;117.723.868;452.715.741
PADOVA;PADOVA;Veneto;Baluardo Santa Croce;2015;2015-07-12T20:41:55Z;3647940346;118.750.841;453.921.789.999.999
PADOVA;PADOVA;Veneto;Ponte San Lorenzo;2011;2011-10-10T21:53:17Z;1461869720;118.777.440.999.999;454.061.444
PADOVA;PADOVA;Veneto;Prato della Valle;2013;2013-05-25T13:20:05Z;1833084296;118.765.237;453.984.182
PADOVA;PADOVA;Veneto;Sotterranei del Palazzo della Ragione;2013;2013-02-17T00:21:58Z;1461869731;118.748.102;454.070.341.999.999
PADOVA;PADOVA;Veneto;Tomba di Antenore;2013;2013-11-06T16:55:00Z;1459340677;11.878.124;454.060.313
PADOVA;PADOVA;Veneto;Torione Impossibile;2015;2015-07-12T20:41:55Z;3647940347;118.639.595.999.999;454.164.165.999.999
PADOVA;PADOVA;Veneto;Torre dell'Orologio;2013;2013-11-14T21:37:17Z;1465193429;11.872.787;45.407.744
PADOVA;PADOVA;Veneto;Torrione della Gatta;2015;2015-07-12T20:42:39Z;3647940349;118.759.568;454.163.926
PADOVA;PADOVA;Veneto;Torrione di Pontecorvo;2015;2015-07-12T20:41:58Z;3647638039;118.841.477.999.999;453.983.297.999.999
PADOVA;PADOVA;Veneto;Torrione di Santa Giustina;2015;2015-07-12T20:41:58Z;3647630802;118.805.938.999.999;453.941.814
PADOVA;PADOVA;Veneto;Torrione Ghirlanda;2015;2015-12-18T17:39:27Z;3647940348;118.656.054.999.999;453.961.791.999.999
PADOVA;PADOVA;Veneto;Villa Wollemborg;2015;2015-07-25T14:02:38Z;3665947936;118.768.031.999.999;453.706.020.999.999
PIAZZOLA SUL BRENTA;PADOVA;Veneto;Loco delle Vergini;2015;2015-11-14T14:44:54Z;3835818008;1.178.725;455.428.860.999.999
TEOLO;PADOVA;Veneto;Castello di Speronella;2011;2011-11-15T12:18:30Z;1503126315;116.829.322.999.999;453.381.174
VESCOVANA;PADOVA;Veneto;Villa Pisani Scalabrin;2014;2014-02-16T20:14:09Z;1560582054;117.069.393;451.345.924.999.999
DUE CARRARE;PADOVA;Veneto;Castello di San Pelagio;2015;2015-06-05T22:39:56Z;2963479380;118.219.186.999.999;453.141.521
CALTO;ROVIGO;Veneto;;2014;2014-10-05T13:45:30Z;3112791628;113.626.556;450.016.567.999.999
GAIBA;ROVIGO;Veneto;Polesine in miniatura;2014;2014-10-17T10:56:50Z;3134893279;114.771.565;449.517.112.999.999
POLESELLA;ROVIGO;Veneto;Villa Armellini;2013;2013-03-11T14:46:15Z;2195815498;117.483.796;449.648.505.999.999
PORTO TOLLE;ROVIGO;Veneto;Oasi di Ca' Mello;2013;2013-08-19T19:15:53Z;2138044909;123.996.262;448.908.555
AIELLO DEL FRIULI;UDINE;Friuli-Venezia Giulia;San Giovanni Nepomuceno;2009;2009-09-24T13:34:34Z;506585492;1.336.528;45.871.831
CHIUSAFORTE;UDINE;Friuli-Venezia Giulia;Parco avventura;2009;2009-08-13T14:01:16Z;463472898;134.726.522;463.878.135
PONTEBBA;UDINE;Friuli-Venezia Giulia;Parco tematico della Grande Guerra a Pontebba;2015;2015-05-17T21:21:54Z;3524342765;132.983.515;465.216.053.999.999
STREGNA;UDINE;Friuli-Venezia Giulia;Kries;2013;2013-06-24T08:47:21Z;2358309513;136.195.406;461.416.404
STREGNA;UDINE;Friuli-Venezia Giulia;Pod Jesi?je;2015;2015-12-18T09:55:28Z;3897922509;135.698.904;461.288.405
TARCENTO;UDINE;Friuli-Venezia Giulia;Postazioni I Guerra Mondiale;2010;2010-11-25T20:50:12Z;1004366772;132.630.662;462.279.466.999.999
TARVISIO;UDINE;Friuli-Venezia Giulia;Miniera;2010;2010-08-28T18:29:01Z;854356192;135.699.006;464.426.993
TARVISIO;UDINE;Friuli-Venezia Giulia;Orrido dello Slizza;2015;2015-06-12T18:41:46Z;1796251696;136.034.375.999.999;465.084.298
TOLMEZZO;UDINE;Friuli-Venezia Giulia;F-104S ASA-M;2012;2012-10-11T12:19:44Z;1958346406;130.202.586.999.999;463.959.189.999.999
FOGLIANO REDIPUGLIA;GORIZIA;Friuli-Venezia Giulia;Sass de San Belin;2013;2013-10-12T19:12:32Z;2494093481;134.946.868;458.626.337
SAGRADO;GORIZIA;Friuli-Venezia Giulia;Museo del San Michele;2008;2008-06-21T16:04:44Z;271727676;135.416.263;458.856.169
SAN LORENZO ISONTINO;GORIZIA;Friuli-Venezia Giulia;Parco Laghetti Rossi;2013;2013-10-17T09:36:58Z;2499259831;13.527.257;459.401.062.999.999
DUINO-AURISINA;TRIESTE;Friuli-Venezia Giulia;Grotta delle Torri di Slivia / Pejca v Lazcu;2014;2014-05-02T08:07:45Z;1544021218;13.654.446;457.655.061.999.999
MONRUPINO;TRIESTE;Friuli-Venezia Giulia;Torrioni di Monrupino / Stene pod Tabrom;2011;2011-07-02T10:57:29Z;1346723462;138.046.664;457.162.397
SGONICO;TRIESTE;Friuli-Venezia Giulia;Grotta Gigante / Bri?ka jama;2011;2011-06-26T18:06:11Z;486314489;137.647.554;457.096.389
TRIESTE;TRIESTE;Friuli-Venezia Giulia;;2014;2014-04-26T16:55:28Z;1390589816;138.038.196;456.712.868.999.999
TRIESTE;TRIESTE;Friuli-Venezia Giulia;Rosa dei venti;2011;2011-03-07T13:01:02Z;243169642;137.652.417;456.527.657.999.999
MORFASSO;PIACENZA;Emilia-Romagna;Canyon;2013;2013-11-06T17:07:01Z;2522343013;97.209.117;447.095.875.999.999
PIACENZA;PIACENZA;Emilia-Romagna;F-104 ASA;2012;2012-09-01T15:18:16Z;1893342733;97.277.025;450.366.545.999.999
BORGO VAL DI TARO;PARMA;Emilia-Romagna;Castello di Belforte;2010;2010-10-17T19:55:32Z;950754529;98.694.678;445.139.749
CALESTANO;PARMA;Emilia-Romagna;Cava a cielo aperto;2010;2010-09-28T07:38:27Z;742399357;100.521.872;445.654.693.999.999
COLLECCHIO;PARMA;Emilia-Romagna;Corte di Giarola;2009;2009-06-07T14:24:59Z;416936470;101.751.369.999.999;447.401.974
CORNIGLIO;PARMA;Emilia-Romagna;Il cappello del Vescovo;2013;2013-09-02T22:20:53Z;2415818959;100.408.874;443.790.581
CORNIGLIO;PARMA;Emilia-Romagna;Il cappello del Vescovo;2013;2013-09-02T22:20:53Z;2415818959;100.408.874;443.790.581
LANGHIRANO;PARMA;Emilia-Romagna;Badia di Torrechiara;2012;2012-05-10T21:16:06Z;288538631;102.902.225;446.575.664
MEZZANI;PARMA;Emilia-Romagna;Acquario di Mezzani;2014;2014-03-10T09:16:02Z;2710567690;104.732.008;449.144.669
MONCHIO DELLE CORTI;PARMA;Emilia-Romagna;Punta di Spilla, percorsi acrobatici forestali;2010;2010-10-10T10:17:03Z;943458743;10.109.296;443.616.432
MONTECHIARUGOLO;PARMA;Emilia-Romagna;Castello di Montechiarugolo;2014;2014-01-19T13:49:02Z;2628557734;104.237.781;446.928.795.999.999
MONTECHIARUGOLO;PARMA;Emilia-Romagna;Terme di Monticelli;2011;2011-11-26T20:27:53Z;1518429800;103.945.892;447.287.029
NOCETO;PARMA;Emilia-Romagna;Castel Guelfo;2013;2013-01-20T21:14:21Z;2121742574;101.938.131;448.284.945.999.999
NOCETO;PARMA;Emilia-Romagna;Castello della Musica;2014;2014-01-30T07:26:23Z;1745689026;101.796.813;448.080.908
PARMA;PARMA;Emilia-Romagna;Monumento a Giuseppe Verdi;2012;2012-05-07T12:39:43Z;1744217575;103.272.634;448.050.519
PARMA;PARMA;Emilia-Romagna;Monumento ai Caduti di tutte le guerre;2012;2012-05-07T12:39:44Z;1744217576;103.291.473;448.040.218
PARMA;PARMA;Emilia-Romagna;Portico dei Granai;2012;2012-10-17T11:03:11Z;1969668236;103.285.219;448.012.323
SALA BAGANZA;PARMA;Emilia-Romagna;Rocca San Vitale;2010;2010-11-28T22:01:58Z;1011707427;102.274.829.999.999;447.126.566
